sample,module,index,type,trait,ns,functions_added,metadata_added
50,::std::ops,19,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,895,2,1
50,::std::ops,20,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2632,7,4
50,::std::ops,21,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,794,2,1
50,::std::ops,22,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2556,7,4
50,::std::ops,23,::std::ops::RangeToInclusive,::std::cmp::PartialEq,1684,4,2
50,::std::ops,24,::std::ops::RangeToInclusive,::std::cmp::Eq,66,0,0
50,::std::ops,25,::std::ops::RangeToInclusive,::std::cmp::PartialOrd,4381,14,9
50,::std::ops,26,::std::ops::RangeToInclusive,::std::cmp::Ord,2695,8,5
50,::std::ops,27,::std::ops::RangeTo,::std::cmp::PartialEq,1841,4,2
50,::std::ops,28,::std::ops::RangeTo,::std::cmp::Eq,63,0,0
50,::std::ops,29,::std::ops::RangeTo,::std::cmp::PartialOrd,4940,14,9
50,::std::ops,30,::std::ops::RangeTo,::std::cmp::Ord,67242,8,5
50,::std::ops,31,::std::ops::Range,::std::cmp::PartialEq,1773,4,2
50,::std::ops,32,::std::ops::Range,::std::cmp::Eq,57,0,0
50,::std::ops,33,::std::ops::Range,::std::cmp::PartialOrd,5504,14,9
50,::std::ops,34,::std::ops::Range,::std::cmp::Ord,3401,8,5
50,::std::ops,35,::std::ops::RangeIter,::std::iter::Iterator,32227,66,34
50,::std::ops,36,::std::ops::RangeIter,::std::iter::Iterator,28611,66,34
50,::std::ops,37,::std::ops::RangeIter,::std::iter::Iterator,28158,66,34
50,::std::ops,38,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,3337,7,4
50,::std::ops,39,::std::ops::RangeIter,::std::iter::ExactSizeIterator,950,2,1
50,::std::ops,40,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2585,7,4
50,::std::ops,41,::std::ops::RangeIter,::std::iter::ExactSizeIterator,747,2,1
50,::std::ops,42,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2474,7,4
50,::std::ops,43,::std::ops::ControlFlow,::std::cmp::PartialEq,58159,4,2
50,::std::ops,44,::std::ops::ControlFlow,::std::cmp::Eq,72,0,0
50,::std::ops,45,::std::ops::ControlFlow,::std::clone::Clone,971,2,1
50,::std::ops,46,::std::ops::Function,::std::clone::Clone,928,2,1
51,::std::iter,0,::std::iter::Rev,::std::iter::Iterator,43468,66,34
51,::std::iter,1,::std::iter::Rev,::std::iter::DoubleEndedIterator,3319,7,4
51,::std::iter,2,::std::iter::Rev,::std::iter::ExactSizeIterator,858,2,1
51,::std::iter,3,::std::iter::Chain,::std::iter::Iterator,30347,66,34
51,::std::iter,4,::std::iter::Chain,::std::iter::DoubleEndedIterator,2984,7,4
51,::std::iter,5,::std::iter::Chain,::std::iter::ExactSizeIterator,793,2,1
51,::std::iter,6,::std::iter::Enumerate,::std::iter::Iterator,40948,66,34
51,::std::iter,7,::std::iter::Enumerate,::std::iter::DoubleEndedIterator,2818,7,4
51,::std::iter,8,::std::iter::Enumerate,::std::iter::ExactSizeIterator,858,2,1
51,::std::iter,9,::std::iter::Filter,::std::iter::Iterator,31315,66,34
51,::std::iter,10,::std::iter::Filter,::std::iter::DoubleEndedIterator,2827,7,4
51,::std::iter,11,::std::iter::Map,::std::iter::Iterator,33640,66,34
51,::std::iter,12,::std::iter::Map,::std::iter::DoubleEndedIterator,2771,7,4
51,::std::iter,13,::std::iter::Map,::std::iter::ExactSizeIterator,1681,2,1
51,::std::iter,14,::std::iter::FilterMap,::std::iter::Iterator,41016,67,35
51,::std::iter,15,::std::iter::FilterMap,::std::iter::DoubleEndedIterator,3399,7,4
51,::std::iter,16,::std::iter::FlatMap,::std::iter::Iterator,26724,66,34
51,::std::iter,17,::std::iter::FlatMap,::std::iter::DoubleEndedIterator,10409,7,4
51,::std::iter,18,::std::iter::Peekable,::std::iter::Iterator,25946,66,34
51,::std::iter,19,::std::iter::Peekable,::std::iter::DoubleEndedIterator,2696,7,4
51,::std::iter,20,::std::iter::Peekable,::std::iter::ExactSizeIterator,842,2,1
51,::std::iter,21,::std::iter::Skip,::std::iter::Iterator,28191,66,34
51,::std::iter,22,::std::iter::Skip,::std::iter::DoubleEndedIterator,3787,7,4
51,::std::iter,23,::std::iter::Skip,::std::iter::ExactSizeIterator,966,2,1
51,::std::iter,24,::std::iter::Take,::std::iter::Iterator,33613,66,34
51,::std::iter,25,::std::iter::Take,::std::iter::DoubleEndedIterator,2505,7,4
51,::std::iter,26,::std::iter::Take,::std::iter::ExactSizeIterator,747,2,1
51,::std::iter,27,::std::iter::Empty,::std::iter::Iterator,45069,66,34
51,::std::iter,28,::std::iter::Empty,::std::iter::DoubleEndedIterator,2458,7,4
51,::std::iter,29,::std::iter::Once,::std::iter::Iterator,41937,66,34
51,::std::iter,30,::std::iter::Once,::std::iter::DoubleEndedIterator,2468,7,4
51,::std::ops,0,::std::ops::RangeFrom,::std::cmp::PartialEq,2072,4,2
51,::std::ops,1,::std::ops::RangeFrom,::std::cmp::Eq,103,0,0
51,::std::ops,2,::std::ops::RangeFrom,::std::cmp::PartialOrd,5674,14,9
51,::std::ops,3,::std::ops::RangeFrom,::std::cmp::Ord,2974,8,5
51,::std::ops,4,::std::ops::RangeFromIter,::std::iter::Iterator,68539,66,34
51,::std::ops,5,::std::ops::RangeFromIter,::std::iter::Iterator,27824,66,34
51,::std::ops,6,::std::ops::RangeFromIter,::std::iter::Iterator,27576,66,34
51,::std::ops,7,::std::ops::RangeFull,::std::cmp::PartialEq,1867,4,2
51,::std::ops,8,::std::ops::RangeFull,::std::cmp::Eq,93,0,0
51,::std::ops,9,::std::ops::RangeFull,::std::cmp::PartialOrd,4909,14,9
51,::std::ops,10,::std::ops::RangeFull,::std::cmp::Ord,2709,8,5
51,::std::ops,11,::std::ops::RangeInclusive,::std::cmp::PartialEq,1759,4,2
51,::std::ops,12,::std::ops::RangeInclusive,::std::cmp::Eq,56,0,0
51,::std::ops,13,::std::ops::RangeInclusive,::std::cmp::PartialOrd,5463,14,9
51,::std::ops,14,::std::ops::RangeInclusive,::std::cmp::Ord,2894,8,5
51,::std::ops,15,::std::ops::RangeInclusiveIter,::std::iter::Iterator,26268,66,34
51,::std::ops,16,::std::ops::RangeInclusiveIter,::std::iter::Iterator,25698,66,34
51,::std::ops,17,::std::ops::RangeInclusiveIter,::std::iter::Iterator,25747,66,34
51,::std::ops,18,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,3523,7,4
51,::std::ops,19,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,835,2,1
51,::std::ops,20,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2610,7,4
51,::std::ops,21,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,790,2,1
51,::std::ops,22,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2533,7,4
51,::std::ops,23,::std::ops::RangeToInclusive,::std::cmp::PartialEq,1806,4,2
51,::std::ops,24,::std::ops::RangeToInclusive,::std::cmp::Eq,55,0,0
51,::std::ops,25,::std::ops::RangeToInclusive,::std::cmp::PartialOrd,4532,14,9
51,::std::ops,26,::std::ops::RangeToInclusive,::std::cmp::Ord,2761,8,5
51,::std::ops,27,::std::ops::RangeTo,::std::cmp::PartialEq,1839,4,2
51,::std::ops,28,::std::ops::RangeTo,::std::cmp::Eq,76,0,0
51,::std::ops,29,::std::ops::RangeTo,::std::cmp::PartialOrd,4900,14,9
51,::std::ops,30,::std::ops::RangeTo,::std::cmp::Ord,71699,8,5
51,::std::ops,31,::std::ops::Range,::std::cmp::PartialEq,1835,4,2
51,::std::ops,32,::std::ops::Range,::std::cmp::Eq,83,0,0
51,::std::ops,33,::std::ops::Range,::std::cmp::PartialOrd,5576,14,9
51,::std::ops,34,::std::ops::Range,::std::cmp::Ord,3483,8,5
51,::std::ops,35,::std::ops::RangeIter,::std::iter::Iterator,30523,66,34
51,::std::ops,36,::std::ops::RangeIter,::std::iter::Iterator,28829,66,34
51,::std::ops,37,::std::ops::RangeIter,::std::iter::Iterator,30228,66,34
51,::std::ops,38,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,3455,7,4
51,::std::ops,39,::std::ops::RangeIter,::std::iter::ExactSizeIterator,1034,2,1
51,::std::ops,40,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2455,7,4
51,::std::ops,41,::std::ops::RangeIter,::std::iter::ExactSizeIterator,769,2,1
51,::std::ops,42,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2479,7,4
51,::std::ops,43,::std::ops::ControlFlow,::std::cmp::PartialEq,57731,4,2
51,::std::ops,44,::std::ops::ControlFlow,::std::cmp::Eq,60,0,0
51,::std::ops,45,::std::ops::ControlFlow,::std::clone::Clone,966,2,1
51,::std::ops,46,::std::ops::Function,::std::clone::Clone,957,2,1
52,::std::iter,0,::std::iter::Rev,::std::iter::Iterator,44782,66,34
52,::std::iter,1,::std::iter::Rev,::std::iter::DoubleEndedIterator,3284,7,4
52,::std::iter,2,::std::iter::Rev,::std::iter::ExactSizeIterator,815,2,1
52,::std::iter,3,::std::iter::Chain,::std::iter::Iterator,29164,66,34
52,::std::iter,4,::std::iter::Chain,::std::iter::DoubleEndedIterator,2902,7,4
52,::std::iter,5,::std::iter::Chain,::std::iter::ExactSizeIterator,759,2,1
52,::std::iter,6,::std::iter::Enumerate,::std::iter::Iterator,40568,66,34
52,::std::iter,7,::std::iter::Enumerate,::std::iter::DoubleEndedIterator,2740,7,4
52,::std::iter,8,::std::iter::Enumerate,::std::iter::ExactSizeIterator,857,2,1
52,::std::iter,9,::std::iter::Filter,::std::iter::Iterator,29811,66,34
52,::std::iter,10,::std::iter::Filter,::std::iter::DoubleEndedIterator,2696,7,4
52,::std::iter,11,::std::iter::Map,::std::iter::Iterator,34232,66,34
52,::std::iter,12,::std::iter::Map,::std::iter::DoubleEndedIterator,2668,7,4
52,::std::iter,13,::std::iter::Map,::std::iter::ExactSizeIterator,1624,2,1
52,::std::iter,14,::std::iter::FilterMap,::std::iter::Iterator,40371,67,35
52,::std::iter,15,::std::iter::FilterMap,::std::iter::DoubleEndedIterator,3312,7,4
52,::std::iter,16,::std::iter::FlatMap,::std::iter::Iterator,25764,66,34
52,::std::iter,17,::std::iter::FlatMap,::std::iter::DoubleEndedIterator,10210,7,4
52,::std::iter,18,::std::iter::Peekable,::std::iter::Iterator,30422,66,34
52,::std::iter,19,::std::iter::Peekable,::std::iter::DoubleEndedIterator,2731,7,4
52,::std::iter,20,::std::iter::Peekable,::std::iter::ExactSizeIterator,803,2,1
52,::std::iter,21,::std::iter::Skip,::std::iter::Iterator,25874,66,34
52,::std::iter,22,::std::iter::Skip,::std::iter::DoubleEndedIterator,3748,7,4
52,::std::iter,23,::std::iter::Skip,::std::iter::ExactSizeIterator,988,2,1
52,::std::iter,24,::std::iter::Take,::std::iter::Iterator,35829,66,34
52,::std::iter,25,::std::iter::Take,::std::iter::DoubleEndedIterator,2681,7,4
52,::std::iter,26,::std::iter::Take,::std::iter::ExactSizeIterator,771,2,1
52,::std::iter,27,::std::iter::Empty,::std::iter::Iterator,40527,66,34
52,::std::iter,28,::std::iter::Empty,::std::iter::DoubleEndedIterator,2545,7,4
52,::std::iter,29,::std::iter::Once,::std::iter::Iterator,41797,66,34
52,::std::iter,30,::std::iter::Once,::std::iter::DoubleEndedIterator,2430,7,4
52,::std::ops,0,::std::ops::RangeFrom,::std::cmp::PartialEq,2011,4,2
52,::std::ops,1,::std::ops::RangeFrom,::std::cmp::Eq,77,0,0
52,::std::ops,2,::std::ops::RangeFrom,::std::cmp::PartialOrd,5498,14,9
52,::std::ops,3,::std::ops::RangeFrom,::std::cmp::Ord,2840,8,5
52,::std::ops,4,::std::ops::RangeFromIter,::std::iter::Iterator,68778,66,34
52,::std::ops,5,::std::ops::RangeFromIter,::std::iter::Iterator,28028,66,34
52,::std::ops,6,::std::ops::RangeFromIter,::std::iter::Iterator,27364,66,34
52,::std::ops,7,::std::ops::RangeFull,::std::cmp::PartialEq,1958,4,2
52,::std::ops,8,::std::ops::RangeFull,::std::cmp::Eq,53,0,0
52,::std::ops,9,::std::ops::RangeFull,::std::cmp::PartialOrd,4954,14,9
52,::std::ops,10,::std::ops::RangeFull,::std::cmp::Ord,2629,8,5
52,::std::ops,11,::std::ops::RangeInclusive,::std::cmp::PartialEq,1790,4,2
52,::std::ops,12,::std::ops::RangeInclusive,::std::cmp::Eq,55,0,0
52,::std::ops,13,::std::ops::RangeInclusive,::std::cmp::PartialOrd,5368,14,9
52,::std::ops,14,::std::ops::RangeInclusive,::std::cmp::Ord,2853,8,5
52,::std::ops,15,::std::ops::RangeInclusiveIter,::std::iter::Iterator,26158,66,34
52,::std::ops,16,::std::ops::RangeInclusiveIter,::std::iter::Iterator,25835,66,34
52,::std::ops,17,::std::ops::RangeInclusiveIter,::std::iter::Iterator,26377,66,34
52,::std::ops,18,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,3584,7,4
52,::std::ops,19,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,844,2,1
52,::std::ops,20,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2650,7,4
52,::std::ops,21,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,791,2,1
52,::std::ops,22,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2419,7,4
52,::std::ops,23,::std::ops::RangeToInclusive,::std::cmp::PartialEq,1769,4,2
52,::std::ops,24,::std::ops::RangeToInclusive,::std::cmp::Eq,71,0,0
52,::std::ops,25,::std::ops::RangeToInclusive,::std::cmp::PartialOrd,4267,14,9
52,::std::ops,26,::std::ops::RangeToInclusive,::std::cmp::Ord,2664,8,5
52,::std::ops,27,::std::ops::RangeTo,::std::cmp::PartialEq,1856,4,2
52,::std::ops,28,::std::ops::RangeTo,::std::cmp::Eq,89,0,0
52,::std::ops,29,::std::ops::RangeTo,::std::cmp::PartialOrd,4867,14,9
52,::std::ops,30,::std::ops::RangeTo,::std::cmp::Ord,69614,8,5
52,::std::ops,31,::std::ops::Range,::std::cmp::PartialEq,1773,4,2
52,::std::ops,32,::std::ops::Range,::std::cmp::Eq,63,0,0
52,::std::ops,33,::std::ops::Range,::std::cmp::PartialOrd,5387,14,9
52,::std::ops,34,::std::ops::Range,::std::cmp::Ord,3371,8,5
52,::std::ops,35,::std::ops::RangeIter,::std::iter::Iterator,30580,66,34
52,::std::ops,36,::std::ops::RangeIter,::std::iter::Iterator,28487,66,34
52,::std::ops,37,::std::ops::RangeIter,::std::iter::Iterator,28447,66,34
52,::std::ops,38,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,3447,7,4
52,::std::ops,39,::std::ops::RangeIter,::std::iter::ExactSizeIterator,930,2,1
52,::std::ops,40,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2599,7,4
52,::std::ops,41,::std::ops::RangeIter,::std::iter::ExactSizeIterator,772,2,1
52,::std::ops,42,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2416,7,4
52,::std::ops,43,::std::ops::ControlFlow,::std::cmp::PartialEq,59542,4,2
52,::std::ops,44,::std::ops::ControlFlow,::std::cmp::Eq,93,0,0
52,::std::ops,45,::std::ops::ControlFlow,::std::clone::Clone,976,2,1
52,::std::ops,46,::std::ops::Function,::std::clone::Clone,895,2,1
53,::std::iter,0,::std::iter::Rev,::std::iter::Iterator,45432,66,34
53,::std::iter,1,::std::iter::Rev,::std::iter::DoubleEndedIterator,3236,7,4
53,::std::iter,2,::std::iter::Rev,::std::iter::ExactSizeIterator,800,2,1
53,::std::iter,3,::std::iter::Chain,::std::iter::Iterator,30400,66,34
53,::std::iter,4,::std::iter::Chain,::std::iter::DoubleEndedIterator,2918,7,4
53,::std::iter,5,::std::iter::Chain,::std::iter::ExactSizeIterator,761,2,1
53,::std::iter,6,::std::iter::Enumerate,::std::iter::Iterator,41050,66,34
53,::std::iter,7,::std::iter::Enumerate,::std::iter::DoubleEndedIterator,2849,7,4
53,::std::iter,8,::std::iter::Enumerate,::std::iter::ExactSizeIterator,897,2,1
53,::std::iter,9,::std::iter::Filter,::std::iter::Iterator,34887,66,34
53,::std::iter,10,::std::iter::Filter,::std::iter::DoubleEndedIterator,2838,7,4
53,::std::iter,11,::std::iter::Map,::std::iter::Iterator,33649,66,34
53,::std::iter,12,::std::iter::Map,::std::iter::DoubleEndedIterator,2721,7,4
53,::std::iter,13,::std::iter::Map,::std::iter::ExactSizeIterator,1666,2,1
53,::std::iter,14,::std::iter::FilterMap,::std::iter::Iterator,42282,67,35
53,::std::iter,15,::std::iter::FilterMap,::std::iter::DoubleEndedIterator,3347,7,4
53,::std::iter,16,::std::iter::FlatMap,::std::iter::Iterator,26399,66,34
53,::std::iter,17,::std::iter::FlatMap,::std::iter::DoubleEndedIterator,10536,7,4
53,::std::iter,18,::std::iter::Peekable,::std::iter::Iterator,25681,66,34
53,::std::iter,19,::std::iter::Peekable,::std::iter::DoubleEndedIterator,2609,7,4
53,::std::iter,20,::std::iter::Peekable,::std::iter::ExactSizeIterator,805,2,1
53,::std::iter,21,::std::iter::Skip,::std::iter::Iterator,26254,66,34
53,::std::iter,22,::std::iter::Skip,::std::iter::DoubleEndedIterator,3659,7,4
53,::std::iter,23,::std::iter::Skip,::std::iter::ExactSizeIterator,1038,2,1
53,::std::iter,24,::std::iter::Take,::std::iter::Iterator,34177,66,34
53,::std::iter,25,::std::iter::Take,::std::iter::DoubleEndedIterator,2501,7,4
53,::std::iter,26,::std::iter::Take,::std::iter::ExactSizeIterator,735,2,1
53,::std::iter,27,::std::iter::Empty,::std::iter::Iterator,47639,66,34
53,::std::iter,28,::std::iter::Empty,::std::iter::DoubleEndedIterator,2584,7,4
53,::std::iter,29,::std::iter::Once,::std::iter::Iterator,40633,66,34
53,::std::iter,30,::std::iter::Once,::std::iter::DoubleEndedIterator,2429,7,4
53,::std::ops,0,::std::ops::RangeFrom,::std::cmp::PartialEq,1928,4,2
53,::std::ops,1,::std::ops::RangeFrom,::std::cmp::Eq,79,0,0
53,::std::ops,2,::std::ops::RangeFrom,::std::cmp::PartialOrd,5440,14,9
53,::std::ops,3,::std::ops::RangeFrom,::std::cmp::Ord,2923,8,5
53,::std::ops,4,::std::ops::RangeFromIter,::std::iter::Iterator,69073,66,34
53,::std::ops,5,::std::ops::RangeFromIter,::std::iter::Iterator,27721,66,34
53,::std::ops,6,::std::ops::RangeFromIter,::std::iter::Iterator,27003,66,34
53,::std::ops,7,::std::ops::RangeFull,::std::cmp::PartialEq,1870,4,2
53,::std::ops,8,::std::ops::RangeFull,::std::cmp::Eq,67,0,0
53,::std::ops,9,::std::ops::RangeFull,::std::cmp::PartialOrd,4805,14,9
53,::std::ops,10,::std::ops::RangeFull,::std::cmp::Ord,2668,8,5
53,::std::ops,11,::std::ops::RangeInclusive,::std::cmp::PartialEq,1742,4,2
53,::std::ops,12,::std::ops::RangeInclusive,::std::cmp::Eq,72,0,0
53,::std::ops,13,::std::ops::RangeInclusive,::std::cmp::PartialOrd,5381,14,9
53,::std::ops,14,::std::ops::RangeInclusive,::std::cmp::Ord,2900,8,5
53,::std::ops,15,::std::ops::RangeInclusiveIter,::std::iter::Iterator,26187,66,34
53,::std::ops,16,::std::ops::RangeInclusiveIter,::std::iter::Iterator,25664,66,34
53,::std::ops,17,::std::ops::RangeInclusiveIter,::std::iter::Iterator,25526,66,34
53,::std::ops,18,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,3561,7,4
53,::std::ops,19,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,859,2,1
53,::std::ops,20,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2688,7,4
53,::std::ops,21,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,813,2,1
53,::std::ops,22,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2595,7,4
53,::std::ops,23,::std::ops::RangeToInclusive,::std::cmp::PartialEq,1738,4,2
53,::std::ops,24,::std::ops::RangeToInclusive,::std::cmp::Eq,91,0,0
53,::std::ops,25,::std::ops::RangeToInclusive,::std::cmp::PartialOrd,4472,14,9
53,::std::ops,26,::std::ops::RangeToInclusive,::std::cmp::Ord,2754,8,5
53,::std::ops,27,::std::ops::RangeTo,::std::cmp::PartialEq,1895,4,2
53,::std::ops,28,::std::ops::RangeTo,::std::cmp::Eq,88,0,0
53,::std::ops,29,::std::ops::RangeTo,::std::cmp::PartialOrd,5053,14,9
53,::std::ops,30,::std::ops::RangeTo,::std::cmp::Ord,69804,8,5
53,::std::ops,31,::std::ops::Range,::std::cmp::PartialEq,1821,4,2
53,::std::ops,32,::std::ops::Range,::std::cmp::Eq,88,0,0
53,::std::ops,33,::std::ops::Range,::std::cmp::PartialOrd,5434,14,9
53,::std::ops,34,::std::ops::Range,::std::cmp::Ord,3449,8,5
53,::std::ops,35,::std::ops::RangeIter,::std::iter::Iterator,30616,66,34
53,::std::ops,36,::std::ops::RangeIter,::std::iter::Iterator,28578,66,34
53,::std::ops,37,::std::ops::RangeIter,::std::iter::Iterator,28545,66,34
53,::std::ops,38,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,3288,7,4
53,::std::ops,39,::std::ops::RangeIter,::std::iter::ExactSizeIterator,967,2,1
53,::std::ops,40,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2518,7,4
53,::std::ops,41,::std::ops::RangeIter,::std::iter::ExactSizeIterator,791,2,1
53,::std::ops,42,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2531,7,4
53,::std::ops,43,::std::ops::ControlFlow,::std::cmp::PartialEq,59632,4,2
53,::std::ops,44,::std::ops::ControlFlow,::std::cmp::Eq,85,0,0
53,::std::ops,45,::std::ops::ControlFlow,::std::clone::Clone,966,2,1
53,::std::ops,46,::std::ops::Function,::std::clone::Clone,903,2,1
54,::std::iter,0,::std::iter::Rev,::std::iter::Iterator,41989,66,34
54,::std::iter,1,::std::iter::Rev,::std::iter::DoubleEndedIterator,3219,7,4
54,::std::iter,2,::std::iter::Rev,::std::iter::ExactSizeIterator,811,2,1
54,::std::iter,3,::std::iter::Chain,::std::iter::Iterator,30167,66,34
54,::std::iter,4,::std::iter::Chain,::std::iter::DoubleEndedIterator,2906,7,4
54,::std::iter,5,::std::iter::Chain,::std::iter::ExactSizeIterator,772,2,1
54,::std::iter,6,::std::iter::Enumerate,::std::iter::Iterator,41992,66,34
54,::std::iter,7,::std::iter::Enumerate,::std::iter::DoubleEndedIterator,2741,7,4
54,::std::iter,8,::std::iter::Enumerate,::std::iter::ExactSizeIterator,842,2,1
54,::std::iter,9,::std::iter::Filter,::std::iter::Iterator,29867,66,34
